63;supply_node;2640.00;9.90;2360.00;3.22;0
63;supply_node;2625.00;9.90;2303.00;0.82;0
63;supply_node;2774.00;10.20;2249.00;0.06;0
63;bunker;2655.00;10.07;2276.00;0.35;0
63;bunker;2696.00;10.20;2251.00;0.41;0
63;bunker;2620.00;9.90;2316.00;2.04;0
63;bunker;2708.00;10.03;2267.00;3.66;0
63;synthetic_refinery;2770.00;10.18;2266.00;3.66;0
63;fuel_silo;2750.00;10.10;2302.00;0.04;0
64;supply_node;2598.00;10.10;1984.00;3.49;0
64;supply_node;2621.00;10.10;1990.00;5.20;0
64;supply_node;2615.00;10.10;1971.00;3.98;0
64;bunker;2600.00;10.10;1990.00;0.25;0
64;bunker;2617.00;10.10;2001.00;5.08;0
64;bunker;2615.00;10.10;1971.00;0.86;0
64;rocket_site;2618.00;10.10;1982.00;2.48;0
69;supply_node;3656.00;11.45;1827.00;4.17;0
69;bunker;3668.00;13.07;1819.00;5.65;0
69;bunker;3627.00;11.43;1836.00;1.09;0
70;supply_node;3851.00;11.60;1889.00;2.27;0
70;supply_node;3845.00;12.03;1861.00;4.62;0
70;supply_node;3901.00;11.65;1834.00;4.93;0
70;supply_node;3871.00;11.38;1872.00;4.40;0
70;supply_node;3879.00;11.43;1846.00;2.53;0
70;bunker;3872.00;11.50;1870.00;1.53;0
70;bunker;3856.00;11.85;1865.00;3.15;0
70;bunker;3883.00;11.40;1855.00;0.49;0
70;radar_station;3834.00;12.07;1877.00;3.44;0
71;supply_node;4304.00;10.30;1810.00;5.85;0
71;supply_node;4258.00;10.20;1805.00;4.62;0
71;supply_node;4283.00;10.38;1801.00;5.12;0
71;bunker;4294.00;10.40;1798.00;0.41;0
71;bunker;4257.00;10.20;1803.00;3.66;0
71;bunker;4305.00;10.50;1817.00;5.72;0
72;arms_factory;4391.00;10.80;1742.00;4.33;0
72;arms_factory;4384.00;10.70;1753.00;0.71;0
72;arms_factory;4385.00;10.95;1781.00;3.73;0
72;arms_factory;4372.00;10.57;1750.00;0.11;0
72;arms_factory;4363.00;11.30;1773.00;2.78;0
72;arms_factory;4400.00;10.00;1729.00;5.44;0
72;industrial_complex;4416.00;10.05;1743.00;2.17;0
72;industrial_complex;4402.00;10.32;1772.00;4.84;0
72;industrial_complex;4396.00;10.35;1762.00;1.23;0
72;industrial_complex;4474.00;9.90;1750.00;2.78;0
72;industrial_complex;4447.00;9.98;1752.00;0.62;0
72;industrial_complex;4418.00;10.00;1733.00;1.83;0
72;air_base;4377.00;10.65;1744.00;5.95;0
72;supply_node;4387.00;10.57;1772.00;3.68;0
72;supply_node;4468.00;9.90;1750.00;0.33;0
72;supply_node;4439.00;9.98;1748.00;1.81;0
72;supply_node;4396.00;10.20;1749.00;5.85;0
72;supply_node;4366.00;10.60;1758.00;1.04;0
72;bunker;4390.00;11.18;1767.00;0.18;0
72;bunker;4455.00;9.90;1751.00;1.39;0
72;bunker;4373.00;10.53;1764.00;4.40;0
72;bunker;4419.00;10.10;1763.00;0.79;0
72;bunker;4428.00;10.00;1762.00;0.18;0
72;anti_air_building;4393.00;10.18;1755.00;2.85;0
72;anti_air_building;4408.00;10.70;1775.00;0.69;0
72;anti_air_building;4366.00;10.48;1756.00;1.90;0
72;synthetic_refinery;4439.00;9.98;1746.00;4.91;0
72;fuel_silo;4392.00;10.23;1734.00;1.29;0
72;radar_station;4420.00;10.10;1753.00;4.93;0
72;rocket_site;4383.00;11.15;1749.00;0.34;0
72;nuclear_reactor;4417.00;10.10;1764.00;3.36;0
78;supply_node;2905.00;10.15;2045.00;2.23;0
78;bunker;2900.00;10.20;2047.00;4.70;0
79;supply_node;2942.00;10.40;1999.00;4.47;0
79;supply_node;2954.00;10.43;1977.00;2.23;0
79;bunker;2951.00;10.40;2000.00;5.15;0
79;bunker;2946.00;10.35;1974.00;1.43;0
81;bunker;3516.00;11.18;1888.00;3.02;0
144;supply_node;1636.00;10.18;2039.00;5.80;0
144;bunker;1639.00;10.35;2034.00;0.48;0
144;synthetic_refinery;1638.00;10.20;2039.00;4.61;0
147;supply_node;1641.00;10.20;2008.00;1.23;0
147;bunker;1648.00;10.23;2010.00;2.55;0
147;radar_station;1641.00;10.35;2005.00;5.52;0
147;nuclear_reactor;1646.00;10.20;2009.00;4.78;0
186;arms_factory;1078.00;10.23;1857.00;2.41;0
186;arms_factory;1094.00;10.80;1825.00;0.26;0
186;arms_factory;1095.00;10.38;1836.00;0.36;0
186;arms_factory;1073.00;10.23;1858.00;4.48;0
186;arms_factory;1084.00;11.50;1821.00;0.86;0
186;arms_factory;1095.00;10.45;1832.00;3.52;0
186;industrial_complex;1063.00;10.35;1853.00;0.26;0
186;industrial_complex;1052.00;10.32;1853.00;2.93;0
186;industrial_complex;1088.00;11.53;1829.00;5.59;0
186;industrial_complex;1091.00;10.20;1847.00;1.97;0
186;industrial_complex;1057.00;10.43;1847.00;4.99;0
186;industrial_complex;1091.00;11.07;1825.00;6.20;0
186;air_base;1108.00;10.20;1835.00;4.04;0
186;supply_node;1072.00;11.23;1833.00;1.34;0
186;supply_node;1080.00;10.20;1846.00;2.81;0
186;supply_node;1057.00;10.50;1846.00;5.76;0
186;supply_node;1047.00;10.45;1847.00;3.51;0
186;supply_node;1096.00;10.55;1826.00;4.99;0
186;supply_node;1091.00;10.20;1843.00;1.64;0
186;supply_node;1080.00;10.18;1861.00;0.88;0
186;supply_node;1090.00;10.10;1857.00;3.81;0
186;supply_node;1107.00;10.20;1850.00;0.11;0
186;supply_node;1069.00;10.50;1844.00;3.05;0
186;bunker;1049.00;10.53;1844.00;4.20;0
186;bunker;1096.00;11.05;1820.00;3.60;0
186;bunker;1104.00;10.18;1848.00;6.26;0
186;bunker;1064.00;10.50;1845.00;4.10;0
186;bunker;1053.00;10.38;1850.00;5.66;0
186;bunker;1069.00;11.53;1834.00;2.05;0
186;bunker;1085.00;10.20;1846.00;2.55;0
186;bunker;1089.00;10.12;1861.00;4.11;0
186;bunker;1070.00;10.20;1857.00;0.49;0
186;anti_air_building;1070.00;10.20;1851.00;3.15;0
186;anti_air_building;1073.00;10.20;1853.00;6.18;0
186;anti_air_building;1110.00;10.20;1842.00;1.10;0
186;synthetic_refinery;1075.00;10.43;1844.00;5.22;0
186;fuel_silo;1060.00;11.43;1836.00;3.06;0
186;radar_station;1082.00;10.45;1838.00;5.41;0
186;rocket_site;1075.00;10.73;1839.00;1.00;0
186;nuclear_reactor;1063.00;12.88;1833.00;3.67;0
191;arms_factory;987.00;10.20;1854.00;4.99;0
191;arms_factory;989.00;11.30;1828.00;6.20;0
191;arms_factory;984.00;10.23;1848.00;4.04;0
191;arms_factory;986.00;10.68;1836.00;0.42;0
191;arms_factory;985.00;10.10;1860.00;3.44;0
191;arms_factory;979.00;10.75;1832.00;4.64;0
191;industrial_complex;986.00;11.60;1824.00;2.48;0
191;industrial_complex;983.00;10.43;1843.00;0.32;0
191;industrial_complex;1021.00;10.25;1851.00;0.43;0
191;industrial_complex;981.00;10.20;1855.00;4.55;0
191;industrial_complex;972.00;10.88;1829.00;0.93;0
191;industrial_complex;1002.00;10.15;1848.00;2.49;0
191;air_base;988.00;10.73;1836.00;5.15;0
191;supply_node;1015.00;10.98;1836.00;3.05;0
191;supply_node;970.00;10.12;1852.00;4.53;0
191;supply_node;1004.00;10.20;1850.00;2.29;0
191;supply_node;1017.00;10.50;1846.00;5.23;0
191;supply_node;980.00;10.85;1828.00;0.42;0
191;supply_node;980.00;10.43;1844.00;4.46;0
191;supply_node;984.00;10.18;1857.00;5.94;0
191;supply_node;991.00;10.30;1847.00;2.59;0
191;supply_node;997.00;10.68;1841.00;0.35;0
191;supply_node;1004.00;11.32;1835.00;1.83;0
191;supply_node;993.00;11.57;1828.00;4.76;0
191;supply_node;968.00;11.12;1820.00;1.07;0
191;bunker;977.00;10.12;1856.00;3.15;0
191;bunker;1014.00;10.48;1845.00;6.18;0
191;bunker;992.00;10.43;1846.00;1.10;0
191;bunker;1016.00;10.75;1837.00;5.22;0
191;bunker;1007.00;10.28;1843.00;3.06;0
191;bunker;990.00;11.93;1823.00;3.16;0
191;bunker;989.00;11.00;1831.00;1.00;0
191;bunker;1000.00;10.53;1843.00;3.67;0
191;bunker;968.00;10.90;1825.00;0.05;0
191;bunker;983.00;10.38;1850.00;1.61;0
191;bunker;1007.00;10.23;1846.00;5.73;0
191;bunker;985.00;10.10;1861.00;0.65;0
191;anti_air_building;969.00;10.98;1825.00;4.78;0
191;anti_air_building;1003.00;11.38;1833.00;0.06;0
191;anti_air_building;973.00;11.80;1820.00;4.18;0
191;synthetic_refinery;989.00;11.60;1826.00;0.56;0
191;fuel_silo;1012.00;10.18;1841.00;2.12;0
191;radar_station;993.00;10.80;1839.00;5.25;0
191;rocket_site;997.00;10.50;1845.00;1.17;0
191;nuclear_reactor;991.00;10.95;1834.00;5.29;0
282;arms_factory;1352.00;9.62;1449.00;1.82;0
282;arms_factory;1350.00;10.80;1453.00;4.49;0
282;arms_factory;1353.00;11.12;1449.00;6.04;0
282;arms_factory;1350.00;10.80;1453.00;3.88;0
282;arms_factory;1344.00;10.18;1456.00;5.09;0
282;arms_factory;1344.00;9.50;1454.00;2.93;0
282;industrial_complex;1344.00;10.18;1456.00;4.49;0
282;industrial_complex;1345.00;9.68;1454.00;0.87;0
282;industrial_complex;1344.00;9.80;1457.00;3.54;0
282;industrial_complex;1346.00;9.65;1454.00;1.38;0
282;industrial_complex;1353.00;9.62;1448.00;2.93;0
282;industrial_complex;1352.00;10.35;1452.00;5.60;0
282;air_base;1354.00;10.03;1448.00;3.44;0
282;naval_base;1355.00;9.55;1448.00;-3.93;17027
282;bunker;1349.00;10.25;1453.00;4.05;0
282;coastal_bunker;1342.00;9.50;1456.00;-3.93;0
282;dockyard;1350.00;10.80;1453.00;-3.93;0
282;anti_air_building;1342.00;9.50;1456.00;6.11;0
282;anti_air_building;1344.00;9.50;1454.00;2.49;0
282;anti_air_building;1344.00;10.18;1456.00;5.16;0
282;synthetic_refinery;1352.00;11.15;1451.00;0.43;0
282;fuel_silo;1345.00;10.05;1456.00;4.56;0
282;radar_station;1348.00;9.50;1453.00;1.21;0
282;rocket_site;1344.00;9.80;1457.00;3.60;0
282;nuclear_reactor;1351.00;10.73;1452.00;0.34;0
282;floating_harbor;1338.00;9.50;1425.00;-3.45;11888
391;arms_factory;3421.00;14.07;1833.00;3.61;0
391;arms_factory;3458.00;14.80;1768.00;1.45;0
391;arms_factory;3385.00;15.07;1861.00;1.55;0
391;arms_factory;3485.00;14.57;1851.00;5.67;0
391;arms_factory;3469.00;14.50;1832.00;3.52;0
391;arms_factory;3504.00;13.73;1811.00;4.72;0
391;industrial_complex;3443.00;15.53;1817.00;1.46;0
391;industrial_complex;3514.00;13.00;1792.00;4.12;0
391;industrial_complex;3457.00;13.73;1797.00;0.50;0
391;industrial_complex;3491.00;13.03;1827.00;2.06;0
391;industrial_complex;3446.00;15.50;1782.00;6.19;0
391;industrial_complex;3441.00;15.90;1832.00;2.57;0
391;air_base;3486.00;13.55;1803.00;5.23;0
391;supply_node;3406.00;15.55;1799.00;1.73;0
391;supply_node;3438.00;14.43;1792.00;3.21;0
391;supply_node;3474.00;15.03;1776.00;6.14;0
391;supply_node;3512.00;13.38;1791.00;2.80;0
391;supply_node;3464.00;15.20;1848.00;5.38;0
391;supply_node;3409.00;13.88;1856.00;2.04;0
391;supply_node;3491.00;12.75;1825.00;3.51;0
391;supply_node;3386.00;15.28;1847.00;1.27;0
391;supply_node;3432.00;16.43;1833.00;4.20;0
391;supply_node;3462.00;14.88;1819.00;5.69;0
391;bunker;3474.00;13.68;1803.00;4.19;0
391;bunker;3491.00;12.82;1826.00;4.29;0
391;bunker;3408.00;14.65;1787.00;2.13;0
391;bunker;3397.00;15.25;1863.00;6.25;0
391;bunker;3450.00;14.95;1789.00;1.18;0
391;bunker;3427.00;14.03;1843.00;4.20;0
391;bunker;3383.00;15.38;1841.00;4.70;0
391;bunker;3458.00;12.90;1827.00;5.91;0
391;bunker;3462.00;15.45;1853.00;2.64;0
391;anti_air_building;3420.00;14.57;1780.00;5.31;0
391;anti_air_building;3455.00;12.93;1843.00;1.69;0
391;anti_air_building;3465.00;14.38;1821.00;4.35;0
391;synthetic_refinery;3403.00;16.20;1871.00;1.09;0
391;fuel_silo;3440.00;15.05;1804.00;3.75;0
391;radar_station;3457.00;14.23;1812.00;0.28;0
391;rocket_site;3448.00;14.70;1789.00;3.15;0
391;nuclear_reactor;3432.00;14.62;1840.00;4.36;0
392;arms_factory;3382.00;14.45;1777.00;1.55;0
392;arms_factory;3352.00;14.53;1730.00;5.67;0
392;arms_factory;3343.00;13.10;1793.00;3.52;0
392;arms_factory;3335.00;13.60;1801.00;4.72;0
392;arms_factory;3315.00;12.88;1734.00;1.46;0
392;arms_factory;3363.00;14.93;1769.00;4.12;0
392;industrial_complex;3402.00;15.18;1756.00;0.50;0
392;industrial_complex;3393.00;14.62;1765.00;2.06;0
392;industrial_complex;3386.00;15.05;1733.00;6.19;0
392;industrial_complex;3347.00;14.15;1785.00;2.57;0
392;industrial_complex;3357.00;13.50;1793.00;5.23;0
392;industrial_complex;3456.00;15.40;1749.00;0.51;0
392;supply_node;3321.00;13.30;1740.00;6.14;0
392;supply_node;3435.00;16.48;1704.00;2.80;0
392;supply_node;3442.00;15.20;1751.00;5.38;0
392;supply_node;3357.00;14.07;1785.00;2.04;0
392;supply_node;3415.00;14.40;1759.00;3.51;0
392;supply_node;3357.00;14.38;1740.00;1.27;0
392;supply_node;3405.00;15.25;1726.00;4.20;0
392;supply_node;3384.00;15.38;1760.00;5.69;0
392;bunker;3419.00;15.88;1716.00;4.19;0
392;bunker;3353.00;14.68;1736.00;4.29;0
392;bunker;3376.00;13.80;1790.00;2.13;0
392;bunker;3413.00;14.53;1759.00;6.25;0
392;bunker;3389.00;15.80;1749.00;1.18;0
392;bunker;3445.00;15.30;1691.00;4.20;0
392;bunker;3442.00;15.30;1758.00;0.58;0
392;bunker;3341.00;14.62;1735.00;4.70;0
392;anti_air_building;3446.00;16.12;1743.00;5.91;0
392;anti_air_building;3365.00;14.57;1734.00;2.64;0
392;anti_air_building;3427.00;15.93;1698.00;5.31;0
392;synthetic_refinery;3450.00;15.85;1706.00;1.69;0
392;fuel_silo;3304.00;12.80;1738.00;4.35;0
392;radar_station;3381.00;15.65;1744.00;1.04;0
392;rocket_site;3338.00;13.90;1753.00;3.75;0
392;nuclear_reactor;3411.00;15.23;1766.00;0.13;0
393;arms_factory;3209.00;14.82;1788.00;3.52;0
393;arms_factory;3330.00;14.28;1789.00;4.72;0
393;arms_factory;3217.00;15.30;1783.00;1.46;0
393;arms_factory;3201.00;14.15;1794.00;4.12;0
393;arms_factory;3270.00;11.90;1822.00;0.50;0
393;arms_factory;3224.00;16.65;1792.00;2.06;0
393;industrial_complex;3232.00;11.80;1826.00;6.19;0
393;industrial_complex;3180.00;15.23;1808.00;2.57;0
393;industrial_complex;3295.00;12.73;1802.00;5.23;0
393;industrial_complex;3278.00;12.48;1801.00;0.51;0
393;industrial_complex;3231.00;14.15;1770.00;4.63;0
393;industrial_complex;3345.00;14.20;1766.00;1.01;0
393;air_base;3251.00;13.53;1777.00;3.68;0
393;supply_node;3321.00;13.25;1769.00;5.38;0
393;supply_node;3216.00;12.30;1815.00;2.04;0
393;supply_node;3305.00;12.98;1795.00;3.51;0
393;supply_node;3243.00;13.78;1792.00;1.27;0
393;supply_node;3195.00;14.15;1798.00;4.20;0
393;supply_node;3226.00;14.45;1777.00;5.69;0
393;supply_node;3271.00;13.70;1787.00;3.44;0
393;bunker;3313.00;13.07;1803.00;4.29;0
393;bunker;3256.00;14.05;1761.00;2.13;0
393;bunker;3217.00;15.48;1786.00;6.25;0
393;bunker;3237.00;11.80;1809.00;1.18;0
393;bunker;3317.00;13.03;1765.00;4.20;0
393;bunker;3204.00;14.05;1810.00;0.58;0
393;bunker;3199.00;13.85;1794.00;4.70;0
393;anti_air_building;3343.00;14.30;1774.00;5.91;0
393;anti_air_building;3296.00;12.70;1754.00;2.64;0
393;anti_air_building;3294.00;12.70;1801.00;5.31;0
393;synthetic_refinery;3344.00;14.40;1778.00;1.69;0
393;fuel_silo;3236.00;15.60;1767.00;4.35;0
393;radar_station;3262.00;14.80;1792.00;1.04;0
393;rocket_site;3264.00;13.12;1770.00;3.75;0
393;nuclear_reactor;3296.00;14.03;1790.00;0.13;0
394;arms_factory;3191.00;15.98;1774.00;1.46;0
394;arms_factory;3225.00;14.25;1763.00;4.12;0
394;arms_factory;3194.00;17.93;1748.00;0.50;0
394;arms_factory;3159.00;15.65;1765.00;2.06;0
394;arms_factory;3132.00;17.33;1773.00;6.19;0
394;arms_factory;3152.00;15.85;1753.00;2.57;0
394;industrial_complex;3237.00;16.75;1715.00;5.23;0
394;industrial_complex;3224.00;17.27;1725.00;0.51;0
394;industrial_complex;3204.00;14.03;1776.00;4.63;0
394;industrial_complex;3218.00;14.57;1766.00;1.01;0
394;industrial_complex;3221.00;16.55;1728.00;3.68;0
394;industrial_complex;3182.00;15.57;1736.00;0.41;0
394;air_base;3174.00;16.18;1781.00;1.62;0
394;supply_node;3201.00;16.77;1748.00;3.51;0
394;supply_node;3152.00;16.33;1760.00;1.27;0
394;supply_node;3241.00;18.25;1713.00;4.20;0
394;supply_node;3180.00;15.85;1776.00;5.69;0
394;bunker;3160.00;15.75;1766.00;4.19;0
394;bunker;3186.00;15.68;1786.00;4.29;0
394;bunker;3254.00;15.62;1699.00;2.13;0
394;bunker;3186.00;17.18;1742.00;6.25;0
394;anti_air_building;3157.00;17.70;1774.00;1.18;0
394;anti_air_building;3174.00;16.45;1763.00;4.20;0
394;anti_air_building;3203.00;16.83;1747.00;0.58;0
394;synthetic_refinery;3178.00;15.57;1794.00;4.70;0
394;fuel_silo;3179.00;16.10;1778.00;5.91;0
394;radar_station;3205.00;17.20;1744.00;2.22;0
394;rocket_site;3196.00;15.98;1754.00;5.31;0
394;nuclear_reactor;3132.00;17.33;1775.00;1.69;0
395;arms_factory;3333.00;16.40;1672.00;0.50;0
395;arms_factory;3240.00;13.25;1750.00;2.06;0
395;arms_factory;3335.00;16.12;1670.00;6.19;0
395;arms_factory;3288.00;13.40;1637.00;2.57;0
395;arms_factory;3298.00;14.07;1668.00;5.23;0
395;arms_factory;3312.00;13.53;1636.00;0.51;0
395;industrial_complex;3309.00;14.75;1666.00;4.63;0
395;industrial_complex;3262.00;14.05;1753.00;1.01;0
395;industrial_complex;3313.00;18.38;1677.00;3.68;0
395;industrial_complex;3267.00;13.55;1752.00;0.41;0
395;industrial_complex;3308.00;16.15;1675.00;1.62;0
395;industrial_complex;3282.00;13.23;1752.00;5.74;0
395;air_base;3306.00;16.12;1673.00;2.12;0
395;supply_node;3329.00;16.25;1664.00;4.20;0
395;supply_node;3277.00;12.80;1664.00;5.69;0
395;supply_node;3323.00;13.38;1698.00;3.44;0
395;supply_node;3287.00;13.10;1740.00;4.92;0
395;supply_node;3244.00;13.40;1747.00;1.57;0
395;supply_node;3309.00;13.70;1635.00;5.62;0
395;supply_node;3266.00;14.70;1721.00;0.81;0
395;supply_node;3290.00;16.23;1699.00;3.74;0
395;supply_node;3307.00;14.43;1661.00;0.05;0
395;bunker;3297.00;12.73;1652.00;4.70;0
395;bunker;3326.00;13.60;1708.00;5.91;0
395;bunker;3329.00;13.80;1651.00;2.64;0
395;bunker;3280.00;16.98;1677.00;5.31;0
395;bunker;3267.00;13.70;1753.00;1.69;0
395;bunker;3284.00;17.43;1725.00;4.35;0
395;bunker;3298.00;17.33;1685.00;1.09;0
395;bunker;3303.00;13.90;1630.00;3.75;0
395;bunker;3283.00;13.07;1735.00;0.13;0
395;anti_air_building;3289.00;14.23;1725.00;3.15;0
395;anti_air_building;3272.00;16.25;1705.00;4.36;0
395;anti_air_building;3314.00;12.90;1717.00;2.20;0
395;synthetic_refinery;3303.00;12.75;1703.00;4.86;0
395;fuel_silo;3292.00;13.03;1735.00;0.14;0
395;radar_station;3284.00;17.35;1696.00;3.17;0
395;rocket_site;3288.00;13.55;1733.00;0.65;0
395;nuclear_reactor;3263.00;12.80;1737.00;3.31;0
396;arms_factory;3448.00;12.43;1590.00;6.19;0
396;arms_factory;3420.00;16.38;1618.00;2.57;0
396;arms_factory;3358.00;16.08;1652.00;5.23;0
396;arms_factory;3459.00;13.40;1600.00;0.51;0
396;arms_factory;3474.00;12.82;1574.00;4.63;0
396;arms_factory;3488.00;14.25;1564.00;1.01;0
396;industrial_complex;3518.00;13.25;1548.00;3.68;0
396;industrial_complex;3462.00;13.20;1606.00;0.41;0
396;industrial_complex;3494.00;15.23;1641.00;1.62;0
396;industrial_complex;3390.00;13.23;1637.00;5.74;0
396;industrial_complex;3424.00;15.15;1639.00;2.12;0
396;industrial_complex;3438.00;12.73;1594.00;3.69;0
396;air_base;3427.00;15.73;1613.00;0.07;0
396;supply_node;3465.00;13.38;1618.00;3.44;0
396;supply_node;3359.00;14.03;1707.00;4.92;0
396;supply_node;3361.00;14.35;1639.00;1.57;0
396;supply_node;3419.00;16.68;1613.00;5.62;0
396;supply_node;3444.00;13.03;1593.00;0.81;0
396;supply_node;3420.00;16.35;1653.00;3.74;0
396;supply_node;3455.00;13.18;1653.00;0.05;0
396;supply_node;3495.00;13.53;1560.00;2.98;0
396;supply_node;3479.00;12.80;1590.00;5.92;0
396;supply_node;3403.00;15.95;1681.00;2.22;0
396;supply_node;3360.00;14.65;1674.00;5.16;0
396;supply_node;3392.00;12.88;1632.00;0.35;0
396;supply_node;3490.00;16.83;1629.00;4.39;0
396;supply_node;3462.00;12.53;1566.00;1.04;0
396;bunker;3380.00;16.05;1698.00;3.75;0
396;bunker;3441.00;15.95;1636.00;0.13;0
396;bunker;3404.00;12.88;1663.00;3.15;0
396;bunker;3380.00;15.03;1644.00;4.36;0
396;bunker;3471.00;16.77;1633.00;2.20;0
396;bunker;3424.00;14.15;1606.00;4.86;0
396;bunker;3499.00;12.93;1588.00;0.14;0
396;bunker;3345.00;16.58;1668.00;2.80;0
396;bunker;3495.00;13.88;1614.00;0.65;0
396;bunker;3413.00;13.78;1630.00;3.31;0
396;bunker;3439.00;12.62;1592.00;4.87;0
396;bunker;3427.00;14.45;1685.00;2.71;0
396;bunker;3492.00;13.40;1548.00;5.37;0
396;bunker;3463.00;12.80;1565.00;1.75;0
396;anti_air_building;3498.00;15.73;1618.00;3.32;0
396;anti_air_building;3387.00;13.10;1636.00;1.16;0
396;anti_air_building;3416.00;16.40;1638.00;2.36;0
396;synthetic_refinery;3449.00;11.82;1576.00;5.38;0
396;fuel_silo;3439.00;14.28;1612.00;1.76;0
396;radar_station;3420.00;13.73;1634.00;4.12;0
396;rocket_site;3462.00;13.00;1594.00;0.81;0
396;nuclear_reactor;3480.00;12.35;1578.00;3.83;0
397;arms_factory;3521.00;11.93;1570.00;5.23;0
397;arms_factory;3452.00;16.85;1696.00;0.51;0
397;arms_factory;3537.00;12.65;1580.00;4.63;0
397;arms_factory;3514.00;13.80;1604.00;1.01;0
397;arms_factory;3551.00;12.25;1562.00;3.68;0
397;arms_factory;3489.00;16.85;1708.00;0.41;0
397;industrial_complex;3454.00;17.05;1694.00;1.62;0
397;industrial_complex;3533.00;12.43;1576.00;5.74;0
397;industrial_complex;3546.00;12.62;1563.00;2.12;0
397;industrial_complex;3547.00;13.90;1652.00;3.69;0
397;industrial_complex;3475.00;16.30;1706.00;0.07;0
397;industrial_complex;3516.00;13.18;1597.00;4.19;0
397;air_base;3551.00;14.57;1664.00;4.29;0
397;supply_node;3590.00;13.28;1599.00;1.57;0
397;supply_node;3477.00;15.85;1691.00;5.62;0
397;supply_node;3518.00;15.10;1688.00;0.81;0
397;supply_node;3511.00;13.25;1651.00;3.74;0
397;supply_node;3558.00;13.20;1550.00;0.05;0
397;supply_node;3514.00;13.60;1600.00;2.98;0
397;supply_node;3547.00;13.98;1595.00;5.92;0
397;supply_node;3551.00;13.12;1633.00;2.22;0
397;supply_node;3531.00;13.50;1558.00;5.16;0
397;supply_node;3548.00;15.03;1671.00;0.35;0
397;bunker;3526.00;14.93;1614.00;4.35;0
397;bunker;3466.00;16.38;1712.00;1.09;0
397;bunker;3541.00;14.75;1630.00;3.75;0
397;bunker;3509.00;14.32;1669.00;0.13;0
397;bunker;3557.00;15.35;1604.00;3.15;0
397;bunker;3558.00;16.95;1681.00;4.36;0
397;bunker;3526.00;12.03;1571.00;2.20;0
397;bunker;3590.00;13.25;1594.00;4.86;0
397;bunker;3525.00;16.75;1693.00;0.14;0
397;bunker;3568.00;12.70;1540.00;2.80;0
397;anti_air_building;3534.00;12.55;1568.00;0.65;0
397;anti_air_building;3512.00;15.48;1691.00;3.31;0
397;anti_air_building;3548.00;12.07;1578.00;4.87;0
397;synthetic_refinery;3528.00;14.07;1602.00;2.71;0
397;fuel_silo;3545.00;15.10;1668.00;5.37;0
397;radar_station;3532.00;14.57;1630.00;1.23;0
397;rocket_site;3539.00;14.30;1600.00;3.32;0
397;nuclear_reactor;3542.00;12.15;1574.00;1.16;0
398;arms_factory;3748.00;14.10;1554.00;4.63;0
398;arms_factory;3748.00;12.35;1509.00;1.01;0
398;arms_factory;3703.00;14.10;1555.00;3.68;0
398;arms_factory;3799.00;12.23;1569.00;0.41;0
398;arms_factory;3659.00;14.30;1573.00;1.62;0
398;arms_factory;3690.00;13.25;1518.00;5.74;0
398;industrial_complex;3717.00;13.12;1604.00;2.12;0
398;industrial_complex;3789.00;12.80;1586.00;3.69;0
398;industrial_complex;3713.00;13.28;1606.00;0.07;0
398;industrial_complex;3669.00;12.53;1609.00;4.19;0
